discard_id,kyoku_id,hanchan_id,kyoku_info,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag,pystyle_top1_tile_37_text,pystyle_top1_expected_value_text,pystyle_top2_tile_37_text,pystyle_top2_expected_value_text,pystyle_top3_tile_37_text,pystyle_top3_expected_value_text
20260409110743_0500_015,20260409110743_0500,20260409110743,0500,0,s6u,44,3p,tedashi,1775701793,2705.239,,1,1847.828,"[76,57,90,44,33,17,28,25,128,24,84,88,10,52]",,,,357789m 3r56p 24r55s 6z,,,,2,2,4,,0,6z,2415pt,3p,2375pt,2s,2158pt
20260409110743_0500_016,20260409110743_0500,20260409110743,0500,1,santal,72,1s,tedashi,1775701796,1741.663,,0,,"[76,57,90,33,17,28,25,128,24,84,88,10,52]",,,,357789m r56p 24r55s 6z,,,,,,,,,,,,,,
20260409110743_0500_017,20260409110743_0500,20260409110743,0500,2,mezzuj-2,31,8m,risekichu_hokan_tsumogiri,1775701799,2476.174,,0,,"[76,57,90,33,17,28,25,128,24,84,88,10,52]",,,,357789m r56p 24r55s 6z,,,,,,,,,,,,,,
20260409110743_0500_018,20260409110743_0500,20260409110743,0500,3,QryanQ,3,1m,tedashi,1775701801,2526.937,,0,,"[76,57,90,33,17,28,25,128,24,84,88,10,52]",,,,357789m r56p 24r55s 6z,,,,,,,,,,,,,,
20260409110743_0500_019,20260409110743_0500,20260409110743,0500,0,s6u,10,3m,tedashi,1775701807,5268.569,,1,1217.433,"[76,57,90,33,17,28,25,128,24,84,88,10,52,71]",,,,357789m r569p 24r55s 6z,,,,2,2,4,,0,6z,2260pt,9p,2236pt,3m,1926pt
20260409110743_0500_020,20260409110743_0500,20260409110743,0500,1,santal,118,3z,tedashi,1775701809,788.915,,0,,"[76,57,90,33,17,28,25,128,24,84,88,52,71]",,,,57789m r569p 24r55s 6z,,,,,,,,,,,,,,
20260409110743_0500_021,20260409110743_0500,20260409110743,0500,2,mezzuj-2,111,1z,risekichu_hokan_tsumogiri,1775701811,2633.886,,0,,"[76,57,90,33,17,28,25,128,24,84,88,52,71]",,,,57789m r569p 24r55s 6z,,,,,,,,,,,,,,
20260409110743_0500_022,20260409110743_0500,20260409110743,0500,3,QryanQ,135,7z,risekichu_hokan_tsumogiri,1775701813,1931.616,,0,,"[76,57,90,33,17,28,25,128,24,84,88,52,71]",,,,57789m r569p 24r55s 6z,,,,,,,,,,,,,,
20260409110743_0500_023,20260409110743_0500,20260409110743,0500,0,s6u,28,8m,tedashi,1775701821,7743.544,,0,,"[76,57,90,33,17,28,25,128,24,84,88,52,71,106]",,,,57789m r569p 24r559s 6z,,,,2,2,4,,0,6z,1742pt,9s,1738pt,9p,1712pt
20260409110743_0500_024,20260409110743_0500,20260409110743,0500,1,santal,38,1p,risekichu_hokan_tsumogiri,1775701823,2127.8,,1,1653.41,"[76,57,90,33,17,25,128,24,84,88,52,71,106]",,,,5779m r569p 24r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_025,20260409110743_0500,20260409110743,0500,2,mezzuj-2,60,7p,risekichu_hokan_tsumogiri,1775701826,1612.868,,1,1181.464,"[76,57,90,33,17,25,128,24,84,88,52,71,106]",,,,5779m r569p 24r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_026,20260409110743_0500,20260409110743,0500,3,QryanQ,54,5p,tedashi,1775701832,4534.809,,0,,"[76,57,90,33,17,25,128,24,84,88,52,71,106]",,,,5779m r569p 24r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_027,20260409110743_0500,20260409110743,0500,0,s6u,52,r5p,tedashi,1775701836,3963.516,,0,,"[76,57,90,33,17,25,128,24,84,88,52,71,106,66]",,,,5779m r5689p 24r559s 6z,,,,3,3,4,,0,6z,719pt,9s,715pt,9m,695pt
20260409110743_0500_028,20260409110743_0500,20260409110743,0500,1,santal,108,1z,risekichu_hokan_tsumogiri,1775701838,1948.724,,0,,"[76,57,90,33,17,25,128,24,84,88,71,106,66]",,,,5779m 689p 24r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_029,20260409110743_0500,20260409110743,0500,2,mezzuj-2,98,7s,risekichu_hokan_tsumogiri,1775701844,6478.853,,2,1054.648,"[76,57,90,33,17,25,128,24,84,88,71,106,66]",,,,5779m 689p 24r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_030,20260409110743_0500,20260409110743,0500,3,QryanQ,75,1s,tedashi,1775701846,660.155,,0,,"[76,57,90,33,17,25,128,24,84,88,71,106,66]",,,,5779m 689p 24r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_031,20260409110743_0500,20260409110743,0500,0,s6u,33,9m,tedashi,1775701848,1896.083,,0,,"[76,57,90,33,17,25,128,24,84,88,71,106,66,73]",,,,5779m 689p 124r559s 6z,,,,3,3,4,,0,6z,258pt,9s,255pt,9m,254pt
20260409110743_0500_032,20260409110743_0500,20260409110743,0500,1,santal,2,1m,tedashi,1775701851,3306.561,,0,,"[76,57,90,17,25,128,24,84,88,71,106,66,73]",,,,577m 689p 124r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_033,20260409110743_0500,20260409110743,0500,2,mezzuj-2,14,4m,risekichu_hokan_tsumogiri,1775701854,2584.588,,2,1174.87,"[76,57,90,17,25,128,24,84,88,71,106,66,73]",,,,577m 689p 124r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_034,20260409110743_0500,20260409110743,0500,3,QryanQ,26,7m,tedashi,1775701856,860.355,,1,1599.921,"[76,57,90,17,25,128,24,84,88,71,106,66,73]",,,,577m 689p 124r559s 6z,,,,,,,,,,,,,,
20260409110743_0500_035,20260409110743_0500,20260409110743,0500,0,s6u,25,7m,tedashi,1775701858,832.432,,0,,"[76,57,90,17,25,128,24,84,88,71,106,66,73,125]",,,,577m 689p 124r559s 56z,,,,4,4,4,,0,,,,,,
20260409110743_0500_036,20260409110743_0500,20260409110743,0500,1,santal,132,7z,tedashi,1775701864,6099.722,,0,,"[76,57,90,17,128,24,84,88,71,106,66,73,125]",,,,57m 689p 124r559s 56z,,,,,,,,,,,,,,
20260409110743_0500_037,20260409110743_0500,20260409110743,0500,2,mezzuj-2,8,3m,risekichu_hokan_tsumogiri,1775701867,2509.717,,0,,"[76,57,90,17,128,24,84,88,71,106,66,73,125]",,,,57m 689p 124r559s 56z,,,,,,,,,,,,,,
20260409110743_0501_000,20260409110743_0501,20260409110743,0501,3,QryanQ,116,3z,tedashi,1775701878,,,0,,"[84,59,108,7,134,89,83,70,14,124,66,119,0]",,,,124m 689p 345s 1357z,,,,,,,,,,,,,,
20260409110743_0501_001,20260409110743_0501,20260409110743,0501,0,s6u,119,3z,tedashi,1775701879,1173.327,,0,,"[84,59,108,7,134,89,83,70,14,124,66,119,0,39]",,,,124m 1689p 345s 1357z,,,,4,4,6,,0,,,,,,
20260409110743_0501_002,20260409110743_0501,20260409110743,0501,1,santal,110,1z,tedashi,1775701881,2310.637,,0,,"[84,59,108,7,134,89,83,70,14,124,66,0,39]",,,,124m 1689p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_003,20260409110743_0501,20260409110743,0501,2,mezzuj-2,111,1z,tedashi,1775701884,2355.504,,0,,"[84,59,108,7,134,89,83,70,14,124,66,0,39]",,,,124m 1689p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_004,20260409110743_0501,20260409110743,0501,3,QryanQ,30,8m,tedashi,1775701886,1999.193,,0,,"[84,59,108,7,134,89,83,70,14,124,66,0,39]",,,,124m 1689p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_005,20260409110743_0501,20260409110743,0501,0,s6u,70,9p,tedashi,1775701888,2728.657,,0,,"[84,59,108,7,134,89,83,70,14,124,66,0,39,44]",,,,124m 13689p 345s 157z,,,,3,3,6,,0,,,,,,
20260409110743_0501_006,20260409110743_0501,20260409110743,0501,1,santal,109,1z,risekichu_hokan_tsumogiri,1775701890,2052.727,,1,2204.235,"[84,59,108,7,134,89,83,14,124,66,0,39,44]",,,,124m 1368p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_007,20260409110743_0501,20260409110743,0501,2,mezzuj-2,129,6z,tedashi,1775701897,3918.43,,0,,"[84,59,108,7,134,89,83,14,124,66,0,39,44]",,,,124m 1368p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_008,20260409110743_0501,20260409110743,0501,3,QryanQ,36,1p,tedashi,1775701903,5941.889,,0,,"[84,59,108,7,134,89,83,14,124,66,0,39,44]",,,,124m 1368p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_009,20260409110743_0501,20260409110743,0501,0,s6u,0,1m,tedashi,1775701905,2016.697,,0,,"[84,59,108,7,134,89,83,14,124,66,0,39,44,24]",,,,1247m 1368p 345s 157z,,,,3,3,6,,0,,,,,,
20260409110743_0501_010,20260409110743_0501,20260409110743,0501,1,santal,122,4z,tedashi,1775701906,1612.926,,0,,"[84,59,108,7,134,89,83,14,124,66,39,44,24]",,,,247m 1368p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_011,20260409110743_0501,20260409110743,0501,2,mezzuj-2,69,9p,tedashi,1775701909,2620.787,,1,1670.61,"[84,59,108,7,134,89,83,14,124,66,39,44,24]",,,,247m 1368p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_012,20260409110743_0501,20260409110743,0501,3,QryanQ,6,2m,risekichu_hokan_tsumogiri,1775701912,2037.153,,0,,"[84,59,108,7,134,89,83,14,124,66,39,44,24]",,,,247m 1368p 345s 157z,,,,,,,,,,,,,,
20260409110743_0501_013,20260409110743_0501,20260409110743,0501,0,s6u,124,5z,tedashi,1775701915,2239.129,,0,,"[84,59,108,7,134,89,83,14,124,66,39,44,24,78]",,,,247m 1368p 2345s 157z,,,,3,3,6,,0,,,,,,
20260409110743_0501_014,20260409110743_0501,20260409110743,0501,1,santal,35,9m,tedashi,1775701917,1843.692,,1,1835.933,"[84,59,108,7,134,89,83,14,66,39,44,24,78]",,,,247m 1368p 2345s 17z,,,,,,,,,,,,,,
20260409110743_0501_015,20260409110743_0501,20260409110743,0501,2,mezzuj-2,118,3z,risekichu_hokan_tsumogiri,1775701920,1593.044,,0,,"[84,59,108,7,134,89,83,14,66,39,44,24,78]",,,,247m 1368p 2345s 17z,,,,,,,,,,,,,,
20260409110743_0501_016,20260409110743_0501,20260409110743,0501,3,QryanQ,46,3p,tedashi,1775701922,1939.885,,0,,"[84,59,108,7,134,89,83,14,66,39,44,24,78]",,,,247m 1368p 2345s 17z,,,,,,,,,,,,,,
20260409110743_0501_017,20260409110743_0501,20260409110743,0501,0,s6u,39,1p,tedashi,1775701925,3130.302,,1,1210.286,"[84,59,108,7,134,89,83,14,66,39,44,24,78,50]",,,,247m 13468p 2345s 17z,,,,3,3,6,,0,,,,,,
20260409110743_0501_018,20260409110743_0501,20260409110743,0501,1,santal,2,1m,tedashi,1775701928,1400.316,,0,,"[84,59,108,7,134,89,83,14,66,44,24,78,50]",,,,247m 3468p 2345s 17z,,,,,,,,,,,,,,
20260409110743_0501_019,20260409110743_0501,20260409110743,0501,2,mezzuj-2,77,2s,tedashi,1775701931,3638.557,,0,,"[84,59,108,7,134,89,83,14,66,44,24,78,50]",,,,247m 3468p 2345s 17z,,,,,,,,,,,,,,
20260409110743_0501_020,20260409110743_0501,20260409110743,0501,3,QryanQ,16,r5m,tedashi,1775701934,2371.982,,0,,"[84,59,108,7,134,89,83,14,66,44,24,78,50]",,,,247m 3468p 2345s 17z,,,,,,,,,,,,,,
20260409110743_0501_021,20260409110743_0501,20260409110743,0501,0,s6u,108,1z,tedashi,1775701937,3513.099,,0,,"[84,59,108,7,134,89,83,14,66,44,24,78,50,27]",,,,2477m 3468p 2345s 17z,,,,2,2,5,,0,1z,1374pt,7z,1364pt,5s,1277pt
20260409110743_0501_022,20260409110743_0501,20260409110743,0501,1,santal,121,4z,risekichu_hokan_tsumogiri,1775701939,1707.555,,0,,"[84,59,7,134,89,83,14,66,44,24,78,50,27]",,,,2477m 3468p 2345s 7z,,,,,,,,,,,,,,
20260409110743_0501_023,20260409110743_0501,20260409110743,0501,2,mezzuj-2,71,9p,risekichu_hokan_tsumogiri,1775701941,2524.609,,0,,"[84,59,7,134,89,83,14,66,44,24,78,50,27]",,,,2477m 3468p 2345s 7z,,,,,,,,,,,,,,
20260409110743_0501_024,20260409110743_0501,20260409110743,0501,3,QryanQ,26,7m,risekichu_hokan_tsumogiri,1775701943,1573.812,,6,213.211,"[84,59,7,134,89,83,14,66,44,24,78,50,27]",,,,2477m 3468p 2345s 7z,,,,,,,,,,,,,,
20260409110743_0501_025,20260409110743_0501,20260409110743,0501,0,s6u,89,5s,tedashi,1775701950,6578.151,,1,2415.296,"[84,59,7,134,89,83,14,66,44,24,78,50,27,55]",,,,2477m 34568p 2345s 7z,,,,1,1,5,,0,7z,1716pt,5s,1666pt,8p,1559pt
20260409110743_0501_026,20260409110743_0501,20260409110743,0501,1,santal,64,8p,risekichu_hokan_tsumogiri,1775701953,1174.713,,0,,"[84,59,7,134,83,14,66,44,24,78,50,27,55]",,,,2477m 34568p 234s 7z,,,,,,,,,,,,,,
20260409110743_0501_027,20260409110743_0501,20260409110743,0501,2,mezzuj-2,4,2m,tedashi,1775701964,11090.251,,0,,"[84,59,7,134,83,14,66,44,24,78,50,27,55]",,,,2477m 34568p 234s 7z,,,,,,,,,,,,,,
20260409110743_0501_028,20260409110743_0501,20260409110743,0501,3,QryanQ,9,3m,risekichu_hokan_tsumogiri,1775701966,1476.232,,2,1766.711,"[84,59,7,134,83,14,66,44,24,78,50,27,55]",,,,2477m 34568p 234s 7z,,,,,,,,,,,,,,
20260409110743_0501_029,20260409110743_0501,20260409110743,0501,0,s6u,134,7z,tedashi,1775701969,1249.827,,0,,"[84,59,134,83,66,44,24,78,50,27,55]",,,,77m 34568p 234s 7z,,,,0,0,,7p,0,,,,,,
20260409110743_0501_030,20260409110743_0501,20260409110743,0501,1,santal,38,1p,tedashi,1775701972,3323.355,,1,1745.778,"[84,59,83,66,44,24,78,50,27,55]",,,,77m 34568p 234s,,,,,,,,,,,,,,
20260409110743_0501_031,20260409110743_0501,20260409110743,0501,2,mezzuj-2,3,1m,tedashi,1775701976,2420.454,,0,,"[84,59,83,66,44,24,78,50,27,55]",,,,77m 34568p 234s,,,,,,,,,,,,,,
20260409110743_0501_032,20260409110743_0501,20260409110743,0501,3,QryanQ,65,8p,risekichu_hokan_tsumogiri,1775701978,1459.954,,0,,"[84,59,83,66,44,24,78,50,27,55]",,,,77m 34568p 234s,,,,,,,,,,,,,,
20260409110743_0501_033,20260409110743_0501,20260409110743,0501,0,s6u,66,8p,tedashi,1775701980,2139.237,,0,,"[84,59,83,66,44,24,78,50,27,55,58]",,,,77m 345668p 234s,,,,0,0,,7m 6p,0,,,,,,
20260409110743_0501_034,20260409110743_0501,20260409110743,0501,1,santal,63,7p,risekichu_hokan_tsumogiri,1775701982,1777.956,,0,,"[84,59,83,44,24,78,50,27,55,58]",,,,77m 34566p 234s,,,,,,,,,,,,,,
20260409110743_0501_035,20260409110743_0501,20260409110743,0501,2,mezzuj-2,94,6s,tedashi,1775701986,3848.897,,1,1001.422,"[84,59,83,44,24,78,50,27,55,58]",,,,77m 34566p 234s,,,,,,,,,,,,,,
20260409110743_0501_036,20260409110743_0501,20260409110743,0501,3,QryanQ,67,8p,risekichu_hokan_tsumogiri,1775701988,966.264,,0,,"[84,59,83,44,24,78,50,27,55,58]",,,,77m 34566p 234s,,,,,,,,,,,,,,
20260409110743_0501_037,20260409110743_0501,20260409110743,0501,0,s6u,5,2m,tsumogiri,1775701989,1724.165,,0,,"[84,59,83,44,24,78,50,27,55,58,5]",,,,277m 34566p 234s,,,,0,0,,7m 6p,0,,,,,,
20260409110743_0501_038,20260409110743_0501,20260409110743,0501,1,santal,127,5z,risekichu_hokan_tsumogiri,1775701991,1616.742,,0,,"[84,59,83,44,24,78,50,27,55,58]",,,,77m 34566p 234s,,,,,,,,,,,,,,
20260409110743_0501_039,20260409110743_0501,20260409110743,0501,2,mezzuj-2,130,6z,risekichu_hokan_tsumogiri,1775701994,3377.441,,0,,"[84,59,83,44,24,78,50,27,55,58]",,,,77m 34566p 234s,,,,,,,,,,,,,,
20260409110743_0501_040,20260409110743_0501,20260409110743,0501,3,QryanQ,28,8m,risekichu_hokan_tsumogiri,1775701996,1561.775,,0,,"[84,59,83,44,24,78,50,27,55,58]",,,,77m 34566p 234s,,,,,,,,,,,,,,
20260409110743_0501_041,20260409110743_0501,20260409110743,0501,0,s6u,59,6p,tedashi,1775702000,4248.894,,1,1990.438,"[84,59,83,44,24,78,50,27,55,58,43]",,,,77m 234566p 234s,,,,0,0,,147p,0,,,,,,
20260409110743_0501_042,20260409110743_0501,20260409110743,0501,1,santal,31,8m,risekichu_hokan_tsumogiri,1775702003,1152.757,,0,,"[84,83,44,24,78,50,27,55,58,43]",,,,77m 23456p 234s,,,,,,,,,,,,,,
20260409110743_0501_043,20260409110743_0501,20260409110743,0501,2,mezzuj-2,57,6p,tedashi,1775702014,10307.582,,0,,"[84,83,44,24,78,50,27,55,58,43]",,,,77m 23456p 234s,,,,,,,,,,,,,,
20260409110743_0501_044,20260409110743_0501,20260409110743,0501,3,QryanQ,114,2z,risekichu_hokan_tsumogiri,1775702016,2760.319,,1,1188.446,"[84,83,44,24,78,50,27,55,58,43]",,,,77m 23456p 234s,,,,,,,,,,,,,,
20260409110743_0600_000,20260409110743_0600,20260409110743,0600,0,s6u,117,3z,tedashi,1775702028,,,0,,"[43,28,8,117,38,2,6,70,31,0,120,15,80,71]",,,,1123488m 1299p 3s 34z,,,,2,2,3,,0,,,,,,
20260409110743_0600_001,20260409110743_0600,20260409110743,0600,1,santal,75,1s,risekichu_hokan_tsumogiri,1775702030,1718.804,,0,,"[43,28,8,38,2,6,70,31,0,120,15,80,71]",,,,1123488m 1299p 3s 4z,,,,,,,,,,,,,,
20260409110743_0600_002,20260409110743_0600,20260409110743,0600,2,mezzuj-2,121,4z,tedashi,1775702033,2667.532,,0,,"[43,28,8,38,2,6,70,31,0,120,15,80,71]",,,,1123488m 1299p 3s 4z,,,,,,,,,,,,,,
20260409110743_0600_003,20260409110743_0600,20260409110743,0600,3,QryanQ,123,4z,tedashi,1775702035,2700.782,,0,,"[43,28,8,38,2,6,70,31,0,120,15,80,71]",,,,1123488m 1299p 3s 4z,,,,,,,,,,,,,,
20260409110743_0600_004,20260409110743_0600,20260409110743,0600,0,s6u,120,4z,tedashi,1775702037,1349.031,,0,,"[43,28,8,38,2,6,70,31,0,120,15,80,71,37]",,,,1123488m 11299p 3s 4z,,,,2,2,2,,0,,,,,,
20260409110743_0600_005,20260409110743_0600,20260409110743,0600,1,santal,4,2m,tedashi,1775702043,6235.203,,1,1663.539,"[43,28,8,38,2,6,70,31,0,15,80,71,37]",,,,1123488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_006,20260409110743_0600,20260409110743,0600,2,mezzuj-2,107,9s,tedashi,1775702047,2562.539,,0,,"[43,28,8,38,2,6,70,31,0,15,80,71,37]",,,,1123488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_007,20260409110743_0600,20260409110743,0600,3,QryanQ,7,2m,tedashi,1775702049,1974.679,,6,205.166,"[43,28,8,38,2,6,70,31,0,15,80,71,37]",,,,1123488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_008,20260409110743_0600,20260409110743,0600,0,s6u,0,1m,tedashi,1775702056,7047.216,,0,,"[43,28,8,38,2,6,70,31,0,15,80,71,37,10]",,,,11233488m 11299p 3s,,,,1,2,1,,0,,,,,,
20260409110743_0600_009,20260409110743_0600,20260409110743,0600,1,santal,134,7z,risekichu_hokan_tsumogiri,1775702058,1915.731,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_010,20260409110743_0600,20260409110743,0600,2,mezzuj-2,115,2z,tedashi,1775702061,2673.474,,1,1860.811,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_011,20260409110743_0600,20260409110743,0600,3,QryanQ,63,7p,tedashi,1775702070,7045.483,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_012,20260409110743_0600,20260409110743,0600,0,s6u,106,9s,tsumogiri,1775702071,1361.187,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10,106]",,,,1233488m 11299p 39s,,,,2,2,2,,0,,,,,,
20260409110743_0600_013,20260409110743_0600,20260409110743,0600,1,santal,118,3z,tedashi,1775702075,3858.557,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_014,20260409110743_0600,20260409110743,0600,2,mezzuj-2,1,1m,tedashi,1775702079,3924.325,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_015,20260409110743_0600,20260409110743,0600,3,QryanQ,53,5p,tedashi,1775702081,2223.588,,1,2399.02,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_016,20260409110743_0600,20260409110743,0600,0,s6u,57,6p,tsumogiri,1775702087,2870.615,,1,1115.085,"[43,28,8,38,2,6,70,31,15,80,71,37,10,57]",,,,1233488m 112699p 3s,,,,2,2,2,,0,,,,,,
20260409110743_0600_017,20260409110743_0600,20260409110743,0600,1,santal,114,2z,risekichu_hokan_tsumogiri,1775702089,1208.977,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_018,20260409110743_0600,20260409110743,0600,2,mezzuj-2,11,3m,tedashi,1775702093,4232.769,,6,194.885,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_019,20260409110743_0600,20260409110743,0600,3,QryanQ,81,3s,risekichu_hokan_tsumogiri,1775702095,1483.449,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_020,20260409110743_0600,20260409110743,0600,0,s6u,108,1z,tsumogiri,1775702097,2075.573,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10,108]",,,,1233488m 11299p 3s 1z,,,,2,2,2,,0,,,,,,
20260409110743_0600_021,20260409110743_0600,20260409110743,0600,1,santal,119,3z,tedashi,1775702099,2013.508,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_022,20260409110743_0600,20260409110743,0600,2,mezzuj-2,78,2s,risekichu_hokan_tsumogiri,1775702102,2676.054,,1,1096.849,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_023,20260409110743_0600,20260409110743,0600,3,QryanQ,36,1p,risekichu_hokan_tsumogiri,1775702104,1016.796,,6,221.118,"[43,28,8,38,2,6,70,31,15,80,71,37,10]",,,,1233488m 11299p 3s,,,,,,,,,,,,,,
20260409110743_0600_024,20260409110743_0600,20260409110743,0600,0,s6u,80,3s,tedashi,1775702106,2092.022,,0,,"[43,28,8,38,2,6,70,31,15,80,71,37,10,33]",,,,12334889m 11299p 3s,,,,2,2,2,,0,,,,,,
20260409110743_0600_025,20260409110743_0600,20260409110743,0600,1,santal,61,7p,risekichu_hokan_tsumogiri,1775702108,2425.323,,1,1874.02,"[43,28,8,38,2,6,70,31,15,71,37,10,33]",,,,12334889m 11299p,,,,,,,,,,,,,,
20260409110743_0600_026,20260409110743_0600,20260409110743,0600,2,mezzuj-2,91,5s,tedashi,1775702119,8367.555,,0,,"[43,28,8,38,2,6,70,31,15,71,37,10,33]",,,,12334889m 11299p,,,,,,,,,,,,,,
20260409110743_0700_000,20260409110743_0700,20260409110743,0700,1,santal,49,4p,risekichu_hokan_tsumogiri,1775702134,,,0,,"[56,72,121,65,44,81,51,110,87,15,13,124,23]",,,,446m 3468p 134s 145z,,,,,,,,,,,,,,
20260409110743_0700_001,20260409110743_0700,20260409110743,0700,2,mezzuj-2,39,1p,tedashi,1775702139,4321.966,,0,,"[56,72,121,65,44,81,51,110,87,15,13,124,23]",,,,446m 3468p 134s 145z,,,,,,,,,,,,,,
20260409110743_0700_002,20260409110743_0700,20260409110743,0700,3,QryanQ,108,1z,tedashi,1775702140,1671.042,,0,,"[56,72,121,65,44,81,51,110,87,15,13,124,23]",,,,446m 3468p 134s 145z,,,,,,,,,,,,,,
20260409110743_0700_003,20260409110743_0700,20260409110743,0700,0,s6u,110,1z,tedashi,1775702142,1308.095,,0,,"[56,72,121,65,44,81,51,110,87,15,13,124,23,47]",,,,446m 33468p 134s 145z,,,,4,4,4,,0,,,,,,
20260409110743_0700_004,20260409110743_0700,20260409110743,0700,1,santal,94,6s,tedashi,1775702149,7057.4,,0,,"[56,72,121,65,44,81,51,87,15,13,124,23,47]",,,,446m 33468p 134s 45z,,,,,,,,,,,,,,
20260409110743_0700_005,20260409110743_0700,20260409110743,0700,2,mezzuj-2,119,3z,risekichu_hokan_tsumogiri,1775702151,2811.995,,0,,"[56,72,121,65,44,81,51,87,15,13,124,23,47]",,,,446m 33468p 134s 45z,,,,,,,,,,,,,,
20260409110743_0700_006,20260409110743_0700,20260409110743,0700,3,QryanQ,1,1m,tedashi,1775702154,2103.122,,0,,"[56,72,121,65,44,81,51,87,15,13,124,23,47]",,,,446m 33468p 134s 45z,,,,,,,,,,,,,,
20260409110743_0700_007,20260409110743_0700,20260409110743,0700,0,s6u,72,1s,tedashi,1775702155,1350.466,,0,,"[56,72,121,65,44,81,51,87,15,13,124,23,47,53]",,,,446m 334568p 134s 45z,,,,3,3,4,,0,,,,,,
20260409110743_0700_008,20260409110743_0700,20260409110743,0700,1,santal,0,1m,tedashi,1775702160,4906.532,,0,,"[56,121,65,44,81,51,87,15,13,124,23,47,53]",,,,446m 334568p 34s 45z,,,,,,,,,,,,,,
20260409110743_0700_009,20260409110743_0700,20260409110743,0700,2,mezzuj-2,129,6z,tedashi,1775702162,2156.218,,0,,"[56,121,65,44,81,51,87,15,13,124,23,47,53]",,,,446m 334568p 34s 45z,,,,,,,,,,,,,,
20260409110743_0700_010,20260409110743_0700,20260409110743,0700,3,QryanQ,125,5z,tedashi,1775702167,4595.254,,0,,"[56,121,65,44,81,51,87,15,13,124,23,47,53]",,,,446m 334568p 34s 45z,,,,,,,,,,,,,,
20260409110743_0700_011,20260409110743_0700,20260409110743,0700,0,s6u,121,4z,tedashi,1775702170,3051.51,,2,1468.147,"[56,121,65,44,81,51,87,15,13,124,23,47,53,99]",,,,446m 334568p 347s 45z,,,,3,3,4,,0,,,,,,
20260409110743_0700_012,20260409110743_0700,20260409110743,0700,1,santal,59,6p,tedashi,1775702172,850.716,,1,2040.545,"[56,65,44,81,51,87,15,13,124,23,47,53,99]",,,,446m 334568p 347s 5z,,,,,,,,,,,,,,
