discard_id,kyoku_id,hanchan_id,kyoku_info,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag
20260403163215_0000_646,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201635,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_647,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201635,,,1,13.118,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_648,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,77,2s,estimated_tsumogiri,1775201635,202.358,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_649,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201635,228.757,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_650,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201635,,,1,248.446,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_651,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201636,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_652,20260403163215_0000,20260403163215,0000,2,k-mori,19,5m,confirmed_tedashi,1775201636,,,1,174.234,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_653,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201636,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_654,20260403163215_0000,20260403163215,0000,0,パシフィック,0,1m,confirmed_tedashi,1775201636,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_655,20260403163215_0000,20260403163215,0000,2,k-mori,19,5m,confirmed_tedashi,1775201636,,,1,244.034,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_656,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201636,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_657,20260403163215_0000,20260403163215,0000,0,パシフィック,0,1m,confirmed_tedashi,1775201636,,,1,233.524,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_658,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201636,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_659,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201636,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_660,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201637,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_661,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201637,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_662,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,94,6s,confirmed_tedashi,1775201637,0.0,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_663,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,3,1m,confirmed_tedashi,1775201637,,,1,211.019,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_664,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201637,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_665,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,94,6s,confirmed_tedashi,1775201637,0.0,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_666,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,3,1m,confirmed_tedashi,1775201637,,,1,239.775,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_667,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201637,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_668,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201638,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_669,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201638,,,1,162.805,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_670,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201638,,,1,246.978,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_671,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201638,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_672,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,5,2m,confirmed_tedashi,1775201638,688.362,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_673,20260403163215_0000,20260403163215,0000,2,k-mori,44060725731,,estimated_tsumogiri,1775201638,,,1,279.477,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_674,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201638,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_675,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201638,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_676,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,5,2m,confirmed_tedashi,1775201638,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_677,20260403163215_0000,20260403163215,0000,2,k-mori,44060725731,,estimated_tsumogiri,1775201638,,,1,161.403,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_678,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201639,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_679,20260403163215_0000,20260403163215,0000,0,パシフィック,6,2m,estimated_tsumogiri,1775201639,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_680,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201639,174.458,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_681,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201639,,,1,163.698,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_682,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201639,,,1,157.866,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_683,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201639,,,1,224.869,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_684,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201640,,,1,195.073,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_685,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201640,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_686,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201640,,,1,191.848,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_687,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201640,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_688,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201640,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_689,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201641,,,1,250.818,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_690,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201641,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_691,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201641,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_692,20260403163215_0000,20260403163215,0000,2,k-mori,44,3p,confirmed_tedashi,1775201641,,,1,88.822,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_693,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201641,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_694,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201642,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_695,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201642,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_696,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201642,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_697,20260403163215_0000,20260403163215,0000,0,パシフィック,7,2m,confirmed_tedashi,1775201642,,,1,246.087,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_698,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201642,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_699,20260403163215_0000,20260403163215,0000,0,パシフィック,7,2m,confirmed_tedashi,1775201642,,,1,252.144,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_700,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201642,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_701,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201643,,,1,177.363,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_702,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201643,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_703,20260403163215_0000,20260403163215,0000,2,k-mori,7,2m,confirmed_tedashi,1775201643,,,1,255.281,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_704,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201643,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_705,20260403163215_0000,20260403163215,0000,2,k-mori,7,2m,confirmed_tedashi,1775201643,,,1,193.429,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_706,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201643,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_707,20260403163215_0000,20260403163215,0000,0,パシフィック,3560,,confirmed_tedashi,1775201643,,,1,8.852,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_708,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201644,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_709,20260403163215_0000,20260403163215,0000,0,パシフィック,59,6p,confirmed_tedashi,1775201644,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_710,20260403163215_0000,20260403163215,0000,0,パシフィック,3560,,confirmed_tedashi,1775201644,,,1,178.825,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_711,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201644,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_712,20260403163215_0000,20260403163215,0000,0,パシフィック,6,2m,confirmed_tedashi,1775201644,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_713,20260403163215_0000,20260403163215,0000,0,パシフィック,59,6p,confirmed_tedashi,1775201644,,,1,258.474,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_714,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201644,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_715,20260403163215_0000,20260403163215,0000,0,パシフィック,6,2m,confirmed_tedashi,1775201644,,,1,184.27,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_716,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201644,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_717,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201645,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_718,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201645,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_719,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201645,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_720,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201645,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_721,20260403163215_0000,20260403163215,0000,0,パシフィック,33,9m,confirmed_tedashi,1775201645,,,1,254.635,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_722,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201645,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_723,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,69741,,confirmed_tedashi,1775201645,0.0,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_724,20260403163215_0000,20260403163215,0000,0,パシフィック,33,9m,confirmed_tedashi,1775201645,,,1,263.191,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_725,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201646,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_726,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,69741,,confirmed_tedashi,1775201646,0.0,,1,248.303,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_727,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201646,,,1,201.36,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_728,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201646,,,1,279.493,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_729,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201646,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_730,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,340151,,confirmed_tedashi,1775201646,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_731,20260403163215_0000,20260403163215,0000,0,パシフィック,729,,estimated_tsumogiri,1775201646,,,1,183.832,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_732,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201647,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_733,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,82,3s,confirmed_tedashi,1775201647,0.0,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_734,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,340151,,confirmed_tedashi,1775201647,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_735,20260403163215_0000,20260403163215,0000,0,パシフィック,729,,estimated_tsumogiri,1775201647,,,1,255.182,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_736,20260403163215_0000,20260403163215,0000,3,913149,45,3p,estimated_tsumogiri,1775201647,3432.405,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_737,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201647,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95,122]",,,,444r5m 48p 45688s 14z,,,,,,,,
20260403163215_0000_738,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,82,3s,confirmed_tedashi,1775201647,0.0,,1,214.171,"[16,14,108,15,86,13,90,66,103,102,51,95,122]",,,,444r5m 48p 45688s 14z,,,,,,,,
20260403163215_0000_739,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201647,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95,122]",,,,444r5m 48p 45688s 14z,,,,,,,,
20260403163215_0000_740,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201647,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95,122]",,,,444r5m 48p 45688s 14z,,,,,,,,
20260403163215_0000_741,20260403163215_0000,20260403163215,0000,2,k-mori,0,1m,confirmed_tedashi,1775201647,,,1,206.492,"[16,14,108,15,86,13,90,66,103,102,51,95,122]",,,,444r5m 48p 45688s 14z,,,,,,,,
20260403163215_0000_742,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201648,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95,122]",,,,444r5m 48p 45688s 14z,,,,,,,,
20260403163215_0000_743,20260403163215_0000,20260403163215,0000,2,k-mori,0,1m,confirmed_tedashi,1775201648,,,1,22.272,"[16,14,108,15,86,13,90,66,103,102,51,95,122]",,,,444r5m 48p 45688s 14z,,,,,,,,
20260403163215_0000_744,20260403163215_0000,20260403163215,0000,0,パシフィック,122,4z,confirmed_tsumogiri,1775201648,686.316,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_745,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201648,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_746,20260403163215_0000,20260403163215,0000,0,パシフィック,1,1m,confirmed_tedashi,1775201648,,,1,228.535,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_747,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201648,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_748,20260403163215_0000,20260403163215,0000,0,パシフィック,34,9m,confirmed_tedashi,1775201648,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_749,20260403163215_0000,20260403163215,0000,0,パシフィック,1,1m,confirmed_tedashi,1775201648,,,1,239.467,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_750,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201648,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_751,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,714,,estimated_tsumogiri,1775201648,0.0,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_752,20260403163215_0000,20260403163215,0000,0,パシフィック,34,9m,confirmed_tedashi,1775201648,,,1,184.038,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_753,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201648,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_754,20260403163215_0000,20260403163215,0000,0,パシフィック,34,9m,confirmed_tedashi,1775201648,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_755,20260403163215_0000,20260403163215,0000,1,エル・シコデリコ,714,,estimated_tsumogiri,1775201648,0.0,,1,245.97,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
20260403163215_0000_756,20260403163215_0000,20260403163215,0000,2,k-mori,674,,estimated_tsumogiri,1775201649,,,0,,"[16,14,108,15,86,13,90,66,103,102,51,95]",,,,444r5m 48p 45688s 1z,,,,,,,,
